frame_index,sample_time_s,mission_elapsed_time_s,met_raw_text,met_parse_status,met_raw_unit,met_raw_value,met_si_value,met_variant,stage1_velocity_raw_text,stage1_velocity_parse_status,stage1_velocity_raw_unit,stage1_velocity_raw_value,stage1_velocity_si_value,stage1_velocity_variant,stage1_altitude_raw_text,stage1_altitude_parse_status,stage1_altitude_raw_unit,stage1_altitude_raw_value,stage1_altitude_si_value,stage1_altitude_variant,stage2_velocity_raw_text,stage2_velocity_parse_status,stage2_velocity_raw_unit,stage2_velocity_raw_value,stage2_velocity_si_value,stage2_velocity_variant,stage2_altitude_raw_text,stage2_altitude_parse_status,stage2_altitude_raw_unit,stage2_altitude_raw_value,stage2_altitude_si_value,stage2_altitude_variant
14266,238.00610998201043,233.0,FAIRING JETTISON T+00:03:53 STAGE2 VELOCITY,parsed,s,233.0,233.0,raw,"STAGE1 004,243 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4243.0,1896.79072,raw,"KARMAN LINE 000,072 MI",parsed,MI,0.072,115.872768,raw,"004,708 STAGE2 ALTITUDE MPH",parsed,MPH,4708.0,2104.66432,raw,"000,073 MI",parsed,MI,0.073,117.482112,raw
14386,240.0081240853219,236.0,FAIRING JETTISON T+00:03:56 STAGE2 VELOCITY,parsed,s,236.0,236.0,raw,"STAGE1 004,228 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4228.0,1890.08512,raw,"KARMAN LINE 000,072 MI",parsed,MI,0.072,115.872768,raw,"004,721 STAGE2 ALTITUDE MPH",parsed,MPH,4721.0,2110.47584,raw,"000,074 MI",parsed,MI,0.074,119.091456,raw
14505,241.99345473777242,237.0,FAIRINGJETTISON T+00:03:57 STAGE2 VELOCITY,parsed,s,237.0,237.0,raw,"GE2 IGNITION STAGE1 004,216 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4216.0,1884.72064,raw,"KARMAN LINE 000,073 MI",parsed,MI,0.073,117.482112,raw,"004,732 STAGE2 MPH ALTITUDE",parsed,MPH,4732.0,2115.39328,raw,"000,075 MI",parsed,MI,0.075,120.7008,raw
14625,243.9954688410839,239.0,FAIRING JETTISON T+00:03:59 STAGE2 VELOCITY,parsed,s,239.0,239.0,raw,"GE &IGNITION STAGE1 004,203 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4203.0,1878.90912,raw,"KARMAN LINE 000,074 MI",parsed,MI,0.074,119.091456,raw,"004,745 STAGE2 MPH ALTITUDE",parsed,MPH,4745.0,2121.2048,raw,"000,076 MI",parsed,MI,0.076,122.310144,raw
14745,245.99748294439533,241.0,FAIRING JETTISON T+00:04:01 STAGE2 VELOCITY,parsed,s,241.0,241.0,raw,"IGNITION STAGE1 004,190 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4190.0,1873.0976,raw,"KARMAN LINE 000,075 MI",parsed,MI,0.075,120.7008,raw,"004,758 STAGE2 MPH ALTITUDE",parsed,MPH,4758.0,2127.01632,raw,"000,077 MI",parsed,MI,0.077,123.919488,raw
14865,247.9994970477068,244.0,FAIRING JETTISON T+00:04:04 STAGE2 VELOCITY,parsed,s,244.0,244.0,raw,"IGNITION STAGE1 004,177 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4177.0,1867.28608,raw,"KARMAN LINE 000,075 MI",parsed,MI,0.075,120.7008,raw,"004,773 STAGE2 MPH ALTITUDE",parsed,MPH,4773.0,2133.72192,raw,"000,078 MI",parsed,MI,0.078,125.52883200000001,raw
14985,250.00151115101826,245.0,FAIRING JETTISON T+00:04:05 STAGE2 VELOCITY,parsed,s,245.0,245.0,raw,"IGNCTION 004,166 STAGE1 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4166.0,1862.36864,raw,"KARMAN LINE 000,076 MI",parsed,MI,0.076,122.310144,raw,"004,785 STAGE2 MPH ALTITUDE",parsed,MPH,4785.0,2139.0864,raw,620'000 MI,parsed,MI,0.0,0.0,raw
15105,252.0035252543297,247.0,FAIRING JETTISON T+00:04:07 STAGE2 VELOCITY,parsed,s,247.0,247.0,raw,"2(GNITION 004,155 STAGE1 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4155.0,1857.4512,raw,"KARMAN LINE 000,076 MI",parsed,MI,0.076,122.310144,raw,"004,797 STAGE2 MPH ALTITUDE",parsed,MPH,4797.0,2144.45088,raw,"000,080 MI",parsed,MI,0.08,128.74752,raw
15225,254.00553935764117,249.0,FAIRING JETTISON T+00:04:09 STAGE2 VELOCITY,parsed,s,249.0,249.0,raw,"IGNITION STAGE1 004,143 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4143.0,1852.08672,raw,"KARMAN LINE 000,077 MI",parsed,MI,0.077,123.919488,raw,"004,813 STAGE2 MPH ALTITUDE",parsed,MPH,4813.0,2151.60352,raw,"000,081 MI",parsed,MI,0.081,130.356864,raw
15345,256.00755346095264,252.0,T+00:04:12 STAGE2 VELOCITY,parsed,s,252.0,252.0,raw,"STAGE1 004,131 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4131.0,1846.72224,raw,"KARMAN LINE FAIRING JETTISON 000,078 MI",parsed,MI,0.078,125.52883200000001,raw,"004,829 STAGE2 MPH ALTITUDE",parsed,MPH,4829.0,2158.75616,raw,"000,082 MI",parsed,MI,0.082,131.96620800000002,raw
15464,257.99288411340314,253.0,T+00:04:13 STAGE2 VELOCITY,parsed,s,253.0,253.0,raw,"STAGE1 004,121 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4121.0,1842.25184,raw,"KAAMAN LINE FAIRING JETTISON 000,078 MI",parsed,MI,0.078,125.52883200000001,raw,"004,842 STAGE2 MPH ALTITUDE",parsed,MPH,4842.0,2164.56768,raw,"000,083 MI",parsed,MI,0.083,133.57555200000002,raw
15584,259.9948982167146,255.0,T+00:04:15 STAGE2 VELOCITY,parsed,s,255.0,255.0,raw,"STAGE1 004,111 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4111.0,1837.78144,raw,KARMAN LINE FAIRING JETTISON T+00 620'000 1 JDE MI,parsed,MI,0.0,0.0,raw,"004,857 STAGE2 MPH ALTITUDE",parsed,MPH,4857.0,2171.27328,raw,"000,084 MI",parsed,MI,0.084,135.184896,raw
15704,261.99691232002607,258.0,T+00:04:18 STAGE2 VELOCITY,parsed,s,258.0,258.0,raw,"IGNITION STAGE1 004,100 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4100.0,1832.864,raw,"KARMAN LINE FAIRING JETTISON 000,080 MI",parsed,MI,0.08,128.74752,raw,"004,873 STAGE2 MPH ALTITUDE",parsed,MPH,4873.0,2178.42592,raw,"000,085 MI",parsed,MI,0.085,136.79424,raw
15824,263.99892642333754,260.0,T+00:04:20 STAGE2 VELOCITY,parsed,s,260.0,260.0,raw,"STAGE1 004,090 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4090.0,1828.3935999999999,raw,"FAIRING JETTISON CAAMAN LINE 000,080 MI",parsed,MI,0.08,128.74752,raw,"004,889 STAGE2 MPH ALTITUDE",parsed,MPH,4889.0,2185.57856,raw,"000,085 MI",parsed,MI,0.085,136.79424,raw
15944,266.000940526649,261.0,T+00:04:21 STAGE2 VELOCITY,parsed,s,261.0,261.0,raw,"STAGE1 004,082 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4082.0,1824.81728,raw,"KARMAN LINE FAIRING JETTISON 000,081 MI",parsed,MI,0.081,130.356864,raw,"004,903 STAGE2 MPH ALTITUDE",parsed,MPH,4903.0,2191.83712,raw,"000,086 MI",parsed,MI,0.086,138.403584,raw
16064,268.0029546299604,263.0,T+00:04:23 STAGE2 VELOCITY,parsed,s,263.0,263.0,raw,"STAGE1 004,073 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4073.0,1820.79392,raw,"KARMAN LINE FAIRINGJETTISON 000,081 MI",parsed,MI,0.081,130.356864,raw,646'400 STAGE2 ALTITUDE MPH,parsed,MPH,646.0,288.78784,raw,"000,087 MI",parsed,MI,0.087,140.012928,raw
16184,270.0049687332719,266.0,T+00:04:26 STAGE2 VELOCITY,parsed,s,266.0,266.0,raw,"STAGE1 004,064 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4064.0,1816.77056,raw,"KARMAN LINE FAIRING JETTISON 000,081 MI",parsed,MI,0.081,130.356864,raw,"004,936 STAGE2 ALTITUDE MPH",parsed,MPH,4936.0,2206.5894399999997,raw,"000,088 MI",parsed,MI,0.088,141.622272,raw
16304,272.00698283658335,267.0,T+00:04:27 STAGE2 VELOCITY,parsed,s,267.0,267.0,raw,"STAGE1 004,057 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4057.0,1813.64128,raw,"KARMAN LINE FAIRINGJETTISON 000,082 MI",parsed,MI,0.082,131.96620800000002,raw,"004,951 STAGE2 ALTITUDE MPH",parsed,MPH,4951.0,2213.29504,raw,680'000 MI,parsed,MI,0.0,0.0,raw
16423,273.9923134890339,270.0,T+00:04:30 STAGE2 VELOCITY,parsed,s,270.0,270.0,raw,"STAGE1 004,049 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4049.0,1810.06496,raw,"KARMAN LINE FAIRINGJETTISON 000,082 MI",parsed,MI,0.082,131.96620800000002,raw,"004,970 STAGE2 MPH ALTITUDE",parsed,MPH,4970.0,2221.7888,raw,060'000 MI,parsed,MI,0.0,0.0,raw
16543,275.9943275923453,272.0,T+00:04:32 STAGE2 VELOCITY,parsed,s,272.0,272.0,raw,"STAGE1 004,041 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4041.0,1806.48864,raw,"KARMAN LINE FAIRINGJETTISON 000,083 MI",parsed,MI,0.083,133.57555200000002,raw,"004,986 STAGE2 ALTITUDE MPH",parsed,MPH,4986.0,2228.94144,raw,060'000 MI,parsed,MI,0.0,0.0,raw
16663,277.9963416956568,274.0,T+00:04:34 STAGE2 VELOCITY,parsed,s,274.0,274.0,raw,"KARMAN LINE STAGE1 004,035 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4035.0,1803.8064,raw,"FAIRINGJETTISON 000,083 MI",parsed,MI,0.083,133.57555200000002,raw,"005,004 STAGE2 MPH ALTITUDE",parsed,MPH,5004.0,2236.98816,raw,L60'000 MI,parsed,MI,0.0,0.0,raw
16783,279.99835579896825,275.0,T+00:04:35 STAGE2 VELOCITY,parsed,s,275.0,275.0,raw,"KARMAN LINE STAGE1 004,029 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4029.0,1801.12416,raw,"FAIRING JETTISON 000,083 MI",parsed,MI,0.083,133.57555200000002,raw,600'900 STAGE2 ALTITUDE MPH,parsed,MPH,600.0,268.224,raw,"000,092 MI",parsed,MI,0.092,148.059648,raw
16903,282.0003699022797,277.0,T+00:04:37 STAGE2 VELOCITY,parsed,s,277.0,277.0,raw,"KARMAN LINE STAGE1 004,023 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4023.0,1798.44192,raw,"FAIRING JETTISON 000,084 MI",parsed,MI,0.084,135.184896,raw,"BOOSI 005,037 STAGE2 ALTITUDE MPH",parsed,MPH,5037.0,2251.74048,raw,860'000 MI,parsed,MI,0.0,0.0,raw
17023,284.0023840055912,280.0,T+00:04:40 STAGE2 VELOCITY,parsed,s,280.0,280.0,raw,"KAHMAN LINE STAGE1 004,017 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4017.0,1795.75968,raw,"FAIRINGJETTISON 000,084 MI",parsed,MI,0.084,135.184896,raw,"005,057 STAGE2 ALTITUDE MPH",parsed,MPH,5057.0,2260.68128,raw,"000,094 MI",parsed,MI,0.094,151.278336,raw
17143,286.00439810890265,281.0,T+00:04:41 STAGE2 VELOCITY,parsed,s,281.0,281.0,raw,"KAHMAN LINE STAGE1 004,012 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4012.0,1793.52448,raw,"FAIRINGJETTISON 000,084 MI",parsed,MI,0.084,135.184896,raw,"005,073 STAGE2 MPH ALTITUDE",parsed,MPH,5073.0,2267.83392,raw,"000,094 MI",parsed,MI,0.094,151.278336,raw
17263,288.00641221221406,283.0,T+00:04:43 STAGE2 VELOCITY,parsed,s,283.0,283.0,raw,"KARMAN LINE STAGE1 004,007 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4007.0,1791.28928,raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"005,092 STAGE2 MPH ALTITUDE",parsed,MPH,5092.0,2276.32768,raw,S60'000 MI,parsed,MI,0.0,0.0,raw
17382,289.9917428646646,286.0,T+00:04:46 STAGE2 VELOCITY,parsed,s,286.0,286.0,raw,"KAAMAN LINE STAGE1 004,002 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4002.0,1789.0540799999999,raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"005,112 STAGE2 MPH ALTITUDE",parsed,MPH,5112.0,2285.26848,raw,960'000 MI,parsed,MI,0.0,0.0,raw
17502,291.9937569679761,287.0,T+00:04:47 STAGE2 VELOCITY,parsed,s,287.0,287.0,raw,KARMAN LINE 866'800 STAGE1 STAGE 1 MPH ALTITUDE VELOCITY,parsed,MPH,866.0,387.13664,raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"BOOSTER A 005,129 STAGE2 MPH ALTITUDE",parsed,MPH,5129.0,2292.86816,raw,960'000 MI,parsed,MI,0.0,0.0,raw
17622,293.99577107128755,289.0,T+00:04:49 STAGE2 VELOCITY,parsed,s,289.0,289.0,raw,"KARMAN LINE STAGE1 003,994 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,3994.0,1785.47776,raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"BOOSTER 005,148 STAGE2 ALTITUDE MPH",parsed,MPH,5148.0,2301.36192,raw,Z60'000 MI,parsed,MI,0.0,0.0,raw
17742,295.99778517459896,291.0,T+00:04:51 STAGE2 VELOCITY,parsed,s,291.0,291.0,raw,KARMAN LINE 166'900 STAGE1 MPH ALTITUDE,parsed,MPH,900.0,402.336,focus_raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"BOOSTER 005,168 STAGE2 MPH ALTITUDE",parsed,MPH,5168.0,2310.30272,raw,860'000 MI,parsed,MI,0.0,0.0,raw
17862,297.9997992779104,293.0,T+00:04:53 STAGE2 VELOCITY,parsed,s,293.0,293.0,raw,KARMAN LINE 88800 STAGE 1 STAGE 1 MPH ALTITUDE VELOCITY,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER AE 005,187 STAGE2 MPH ALTITUDE",parsed,MPH,5187.0,2318.79648,raw,660'000 MI,parsed,MI,0.0,0.0,raw
17982,300.0018133812219,295.0,T+00:04:55 STAGE2 VELOCITY,parsed,s,295.0,295.0,raw,KARMAN LINE 986'800 STAGE 1 STAGE 1 MPH VELOCITY ALTITUDE,parsed,MPH,986.0,440.78144,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTEA AE 005,207 STAGE2 MPH ALTITUDE",parsed,MPH,5207.0,2327.73728,raw,660'000 MI,parsed,MI,0.0,0.0,raw
18102,302.00382748453336,297.0,T+00:04:57 STAGE2 VELOCITY,parsed,s,297.0,297.0,raw,"KARMAN LINE STAGE1 003,984 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,3984.0,1781.00736,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER AEEI 005,227 STAGE2 MPH ALTITUDE",parsed,MPH,5227.0,2336.67808,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
18222,304.0058415878448,300.0,T+00:05:00 STAGE2 VELOCITY,parsed,s,300.0,300.0,raw,KAAMAN LINE 286800 STAGE 1 STAGE 1 MPH VELOCITY ALTITUDE,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER AEE 005,250 STAGE2 MPH ALTITUDE",parsed,MPH,5250.0,2346.96,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
18342,306.0078556911563,302.0,T+00:05:02 STAGE2 VELOCITY,parsed,s,302.0,302.0,raw,KAAMAN LINE STAGE1 186'800 STAGE1 VELOCITY MPH ALTITUDE,parsed,MPH,800.0,357.632,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER AEE 005,270 STAGE2 MPH ALTITUDE",parsed,MPH,5270.0,2355.9008,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
18461,307.9931863436068,303.0,T+00:05:03 STAGE2 VELOCITY,parsed,s,303.0,303.0,raw,KARMAN LINE STAGE 1 STAGE1 MPH ALTITUDE VELOCITY,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,BOOSTER BEENTA 682'500 000 STAGE2 MPH ALTITUDE,parsed,MPH,682.0,304.88128,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
18581,309.99520044691826,305.0,T+00:05:05 STAGE2 VELOCITY,parsed,s,305.0,305.0,raw,KARMAN LINE 626800 STAGE 1 STAGE1 MPH ALTITUDE VELOCITY,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTEA REEN 005,310 STAGE2 MPH ALTITUDE",parsed,MPH,5310.0,2373.7824,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
18701,311.9972145502297,307.0,T+00:05:07 STAGE2 VELOCITY,parsed,s,307.0,307.0,raw,KARMAN LINE 626'900 STAGE 1 ALTITUDE MPH,parsed,MPH,626.0,279.84704,focus_raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER REEN 005,332 STAGE2 MPH ALTITUDE",parsed,MPH,5332.0,2383.61728,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
18821,313.9992286535412,309.0,T+00:05:09 STAGE2 VELOCITY,parsed,s,309.0,309.0,raw,ABMAN LINE STAGE 1 STAGE1 MPH ALTITUDE VELOCITY,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTEA AEE 005,353 STAGE2 MPH ALTITUDE",parsed,MPH,5353.0,2393.00512,raw,"000,104 MI",parsed,MI,0.104,167.371776,raw
18941,316.0012427568526,311.0,T+00:05: 11 STAGE2 VELOCITY,parsed,s,311.0,311.0,raw,ABMAN LINE 186'800 STAGE 1 STAGE1 MPH ALTITUDE VELOCITY,parsed,MPH,186.0,83.14944,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTEA AEE 005,375 STAGE2 MPH ALTITUDE",parsed,MPH,5375.0,2402.84,raw,"000,105 MI",parsed,MI,0.105,168.98112,raw
19061,318.0032568601641,314.0,T+00:05: 14 STAGE2 VELOCITY,parsed,s,314.0,314.0,raw,KAAMAN LINE 286800 STAGE 1 STAGE 1 MPH ALTITUDE VELOCITY,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER REENT 005,400 STAGE2 MPH ALTITUDE",parsed,MPH,5400.0,2414.016,raw,"000,105 MI",parsed,MI,0.105,168.98112,raw
19181,320.00527096347554,315.0,T+00:05: 15 STAGE2 VELOCITY,parsed,s,315.0,315.0,raw,KANLINE STAGE 1 STAGE 1 MPH ALTITUDE VELOCITY,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER REEN 005,420 STAGE2 MPH ALTITUDE",parsed,MPH,5420.0,2422.9568,raw,"000,106 MI",parsed,MI,0.106,170.590464,raw
19301,322.007285066787,318.0,T+00:05:18 STAGE2 VELOCITY,parsed,s,318.0,318.0,raw,AN LINE 98'800 STAGE 1 STAGE 1 MPH VELOCITY ALTITUDE,parsed,MPH,800.0,357.632,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER AEENTBY 005,445 STAGE2 MPH ALTITUDE",parsed,MPH,5445.0,2434.1328,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
19420,323.9926157192375,319.0,T+00:05: 19 STAGE2 VELOCITY,parsed,s,319.0,319.0,raw,AN LINE 886800 STAGE 1 STAGE 1 MPH VELOCITY ALTITUDE,missing,,,,raw,"FAIRING JETTISON 000,086 MI",parsed,MI,0.086,138.403584,raw,"BOOSTER AEENTE 005,466 STAGE2 MPH ALTITUDE",parsed,MPH,5466.0,2443.52064,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
19540,325.994629822549,321.0,T+00:05:21 STAGE2 VELOCITY,parsed,s,321.0,321.0,raw,AN LINE 166'900 STAGE1 MPH ALTITUDE,parsed,MPH,166.0,74.20864,focus_raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"BOOSTER REENT 005,488 STAGE2 MPH ALTITUDE",parsed,MPH,5488.0,2453.35552,raw,"000,108 MI",parsed,MI,0.108,173.809152,raw
19660,327.99664392586044,324.0,T+00:05:24 STAGE2 VELOCITY,parsed,s,324.0,324.0,raw,"STAGE1 003,994 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,3994.0,1785.47776,raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"BOOSTER REENTRY 005,514 STAGE2 MPH ALTITUDE",parsed,MPH,5514.0,2464.97856,raw,"000,108 MI",parsed,MI,0.108,173.809152,raw
19780,329.9986580291719,326.0,T+00:05:26 STAGE2 VELOCITY,parsed,s,326.0,326.0,raw,AN LINE 866'800 STAGE 1 MPH ALTITUDE,parsed,MPH,866.0,387.13664,focus_raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"BOOSTER AEENTRYE 005,538 STAGE2 MPH ALTITUDE",parsed,MPH,5538.0,2475.70752,raw,60L'000 MI,parsed,MI,0.0,0.0,raw
19900,332.0006721324834,327.0,T+00:05:27 STAGE2 VELOCITY,parsed,s,327.0,327.0,raw,"STAGE1 004,001 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4001.0,1788.6070399999999,raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,BOOSTEA AEENTAY BUR 699'SO0 STAGE2 MPH ALTITUDE,parsed,MPH,699.0,312.48096,raw,60L'000 MI,parsed,MI,0.0,0.0,raw
20020,334.00268623579484,329.0,T+00:05:29 STAGE2 VELOCITY,parsed,s,329.0,329.0,raw,"STAGE1 004,006 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4006.0,1790.84224,raw,"FAIRING JETTISON 000,085 MI",parsed,MI,0.085,136.79424,raw,"BOOSTEA AEENTAYBL 005,583 STAGE2 MPH ALTITUDE",parsed,MPH,5583.0,2495.82432,raw,"000,110 MI",parsed,MI,0.11,177.02784,raw
20140,336.00470033910625,332.0,T+00:05:32 STAGE2 VELOCITY,parsed,s,332.0,332.0,raw,"STAGE1 004,011 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4011.0,1793.07744,raw,"FAIRING JETTISON 000,084 MI",parsed,MI,0.084,135.184896,raw,"BOOSTEA AEENTAY BU 005,610 STAGE2 MPH ALTITUDE",parsed,MPH,5610.0,2507.8944,raw,"000,111 MI",parsed,MI,0.111,178.63718400000002,raw
20260,338.0067144424177,333.0,T+00:05:33 STAGE2 VELOCITY,parsed,s,333.0,333.0,raw,"STAGE1 004,016 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4016.0,1795.3126399999999,raw,"FAIRING JETTISON 000,084 MI",parsed,MI,0.084,135.184896,raw,"BOOSTER AEENTRY BURN 005,632 STAGE2 MPH ALTITUDE",parsed,MPH,5632.0,2517.72928,raw,"000,111 MI",parsed,MI,0.111,178.63718400000002,raw
20379,339.9920450948683,336.0,T+00:05:36 STAGE2 VELOCITY,parsed,s,336.0,336.0,raw,"STAGE1 004,022 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4022.0,1797.99488,raw,"FAIRING JETTISON 000,084 MI",parsed,MI,0.084,135.184896,raw,BOOSTER AEENTRY BUAN 699'900 STAGE2 MPH ALTITUDE,parsed,MPH,900.0,402.336,raw,"000,112 MI",parsed,MI,0.112,180.246528,raw
20499,341.99405919817974,337.0,T+00:05:37 STAGE2 VELOCITY,parsed,s,337.0,337.0,raw,"STAGE1 004,027 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4027.0,1800.23008,raw,"FAIRING JETTISON 000,083 MI",parsed,MI,0.083,133.57555200000002,raw,"BOOSTEA REENTRY OURN 005,682 STAGE2 ALTITUDE MPH",parsed,MPH,5682.0,2540.08128,raw,"000,112 MI",parsed,MI,0.112,180.246528,raw
20619,343.99607330149115,339.0,BOOSTEA AEENTAY BURN T+00:05:39 STAGE2 VELOCITY,parsed,s,339.0,339.0,raw,"STAGE1 004,034 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4034.0,1803.35936,raw,"FAIRING JETTISON 000,083 MI",parsed,MI,0.083,133.57555200000002,raw,"005,707 STAGE2 MPH ALTITUDE",parsed,MPH,5707.0,2551.25728,raw,"000,113 MI",parsed,MI,0.113,181.855872,raw
20739,345.9980874048026,341.0,BOOSTEA REENTAY AURN T+00:05:41 STAGE2 VELOCITY,parsed,s,341.0,341.0,raw,"STAGE1 004,040 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4040.0,1806.0416,raw,"FAIRING JETTISON 000,083 MI",parsed,MI,0.083,133.57555200000002,raw,"005,733 STAGE2 MPH ALTITUDE",parsed,MPH,5733.0,2562.8803199999998,raw,"000,113 MI",parsed,MI,0.113,181.855872,raw
20859,348.0001015081141,343.0,BOOSTEA REENTRY BUAN T+00:05:43 STAGE2 VELOCITY,parsed,s,343.0,343.0,raw,"STAGE1 004,048 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4048.0,1809.61792,raw,"FAIRING JETTISON 000,082 MI",parsed,MI,0.082,131.96620800000002,raw,"005,759 STAGE2 MPH ALTITUDE",parsed,MPH,5759.0,2574.50336,raw,"000,114 MI",parsed,MI,0.114,183.46521600000003,raw
20979,350.00211561142555,346.0,BOOSTEA REENTAY BUAN T+00:05:46 STAGE2 VELOCITY,parsed,s,346.0,346.0,raw,"STAGE1 004,056 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4056.0,1813.19424,raw,"FAIAING JETTISON 000,082 MI",parsed,MI,0.082,131.96620800000002,raw,"005,787 STAGE2 MPH ALTITUDE",parsed,MPH,5787.0,2587.02048,raw,"000,114 MI",parsed,MI,0.114,183.46521600000003,raw
21099,352.004129714737,348.0,BOOSTER AEENTRY BUAN T+00:05:48 STAGE2 VELOCITY,parsed,s,348.0,348.0,raw,"STAGE1 004,064 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4064.0,1816.77056,raw,"FAIRING JETTISON 000,082 MI",parsed,MI,0.082,131.96620800000002,raw,"005,813 STAGE2 MPH ALTITUDE",parsed,MPH,5813.0,2598.64352,raw,"000,115 MI",parsed,MI,0.115,185.07456000000002,raw
21219,354.0061438180485,350.0,BOOSTEA AEENTRY BURN T+00:05:50 STAGE2 VELOCITY,parsed,s,350.0,350.0,raw,"STAGE1 004,072 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4072.0,1820.34688,raw,"FAIRING JETTISON 000,081 MI",parsed,MI,0.081,130.356864,raw,"005,840 STAGE2 MPH ALTITUDE",parsed,MPH,5840.0,2610.7136,raw,"000,115 MI",parsed,MI,0.115,185.07456000000002,raw
