frame_index,sample_time_s,mission_elapsed_time_s,met_raw_text,met_parse_status,met_raw_unit,met_raw_value,met_si_value,met_variant,stage1_velocity_raw_text,stage1_velocity_parse_status,stage1_velocity_raw_unit,stage1_velocity_raw_value,stage1_velocity_si_value,stage1_velocity_variant,stage1_altitude_raw_text,stage1_altitude_parse_status,stage1_altitude_raw_unit,stage1_altitude_raw_value,stage1_altitude_si_value,stage1_altitude_variant,stage2_velocity_raw_text,stage2_velocity_parse_status,stage2_velocity_raw_unit,stage2_velocity_raw_value,stage2_velocity_si_value,stage2_velocity_variant,stage2_altitude_raw_text,stage2_altitude_parse_status,stage2_altitude_raw_unit,stage2_altitude_raw_value,stage2_altitude_si_value,stage2_altitude_variant
15584,259.9948982167146,255.0,T+00:04:15,parsed,s,255.0,255.0,raw,"004,111 STAGE1 MPH VELOCITY",parsed,MPH,4111.0,1837.78144,raw,"000,079 STAGE1 MI ALTITUDE",parsed,MI,79.0,127138.176,rescue:col_x3,"004,857 STAGE2 MPH VELOCITY",parsed,MPH,4857.0,2171.27328,raw,"000,084 STAGE2 ALTITUDE MI",parsed,MI,84.0,135184.896,raw
15704,261.99691232002607,258.0,T+00:04:18,parsed,s,258.0,258.0,raw,"004,100 STAGE1 MPH VELOCITY",parsed,MPH,4100.0,1832.864,raw,"000,080 STAGE1 ALTITUDE MI",parsed,MI,80.0,128747.52,raw,"004,873 STAGE2 VELOCITY MPH",parsed,MPH,4873.0,2178.42592,raw,"STAGE2 000,085 ALTITUDE MI",parsed,MI,85.0,136794.24,raw
15824,263.99892642333754,260.0,T+00:04:20,parsed,s,260.0,260.0,raw,"004,090 STAGE1 MPH VELOCITY",parsed,MPH,4090.0,1828.3936,raw,"000,080 STAGE1 ALTITUDE MI",parsed,MI,80.0,128747.52,raw,"004,889 STAGE2 VELOCITY MPH",parsed,MPH,4889.0,2185.57856,raw,"STAGE2 000,085 ALTITUDE MI",parsed,MI,85.0,136794.24,raw
15944,266.000940526649,261.0,T+00:04:21,parsed,s,261.0,261.0,raw,"004,082 STAGE1 MPH VELOCITY",parsed,MPH,4082.0,1824.81728,raw,"000,081 STAGE1 ALTITUDE MI",parsed,MI,81.0,130356.864,raw,"STAGE2 004,903 MPH VELOCITY",parsed,MPH,4903.0,2191.83712,raw,"000,086 STAGE2 ALTITUDE MI",parsed,MI,86.0,138403.584,raw
16064,268.0029546299604,263.0,T+00:04:23,parsed,s,263.0,263.0,raw,"STAGE1 004,073 MPH VELOCITY",parsed,MPH,4073.0,1820.79392,raw,"000,081 STAGE1 ALTITUDE MI",parsed,MI,81.0,130356.864,raw,"004,919 STAGE2 MPH VELOCITY",parsed,MPH,4919.0,2198.98976,rescue:gry_x3,"000,087 STAGE2 ALTITUDE MI",parsed,MI,87.0,140012.928,raw
16184,270.0049687332719,266.0,T+00:04:26,parsed,s,266.0,266.0,raw,"STAGE1 004,064 MPH VELOCITY",parsed,MPH,4064.0,1816.77056,raw,"000,081 STAGE1 ALTITUDE MI",parsed,MI,81.0,130356.864,raw,"STAGE2 004,936 MPH VELOCITY",parsed,MPH,4936.0,2206.5894399999997,raw,"STAGE2 000,088 ALTITUDE MI",parsed,MI,88.0,141622.272,raw
16304,272.00698283658335,267.0,T+00:04:27,parsed,s,267.0,267.0,raw,"STAGE1 004,057 MPH VELOCITY",parsed,MPH,4057.0,1813.64128,raw,"000,082 STAGE1 ALTITUDE MI",parsed,MI,82.0,131966.208,raw,"STAGE2 004,951 MPH VELOCITY",parsed,MPH,4951.0,2213.29504,raw,"000,089 STAGE2 MI ALTITUDE",parsed,MI,89.0,143231.616,rescue:col_x3
16423,273.9923134890339,270.0,T+00:04:30,parsed,s,270.0,270.0,raw,"004,049 STAGE1 MPH VELOCITY",parsed,MPH,4049.0,1810.06496,raw,"000,082 STAGE1 ALTITUDE MI",parsed,MI,82.0,131966.208,raw,"STAGE2 004,970 MPH VELOCITY",parsed,MPH,4970.0,2221.7888,raw,STAGE2 060'000 MI ALTITUDE,parsed,MI,60.0,96560.64,raw
16543,275.9943275923453,272.0,T+00:04:32,parsed,s,272.0,272.0,raw,"004,041 STAGE1 MPH VELOCITY",parsed,MPH,4041.0,1806.48864,raw,"000,083 STAGE1 ALTITUDE MI",parsed,MI,83.0,133575.552,raw,"STAGE2 004,986 MPH VELOCITY",parsed,MPH,4986.0,2228.94144,raw,STAGE2 060'000 MI ALTITUDE,parsed,MI,60.0,96560.64,raw
16663,277.9963416956568,274.0,T+00:04:34,parsed,s,274.0,274.0,raw,"004,035 STAGE1 MPH VELOCITY",parsed,MPH,4035.0,1803.8064,raw,"000,083 STAGE1 ALTITUDE MI",parsed,MI,83.0,133575.552,raw,"STAGE2 005,004 MPH VELOCITY",parsed,MPH,5004.0,2236.98816,raw,STAGE2 L60'000 MI ALTITUDE,missing,,,,raw
16783,279.99835579896825,275.0,T+00:04:35,parsed,s,275.0,275.0,raw,"004,029 STAGE1 MPH VELOCITY",parsed,MPH,4029.0,1801.12416,raw,"000,083 STAGE1 ALTITUDE MI",parsed,MI,83.0,133575.552,raw,"005,019 STAGE2 MPH VELOCITY",parsed,MPH,5019.0,2243.69376,rescue:col_x3,STAGE2 260'000 MI ALTITUDE,missing,,,,raw
16903,282.0003699022797,277.0,T+00:04:37,parsed,s,277.0,277.0,raw,"004,023 STAGE1 MPH VELOCITY",parsed,MPH,4023.0,1798.44192,raw,"000,084 STAGE1 ALTITUDE MI",parsed,MI,84.0,135184.896,raw,"STAGE2 005,037 MPH VELOCITY",parsed,MPH,5037.0,2251.74048,raw,"000,093 STAGE2 MI ALTITUDE",parsed,MI,93.0,149668.992,rescue:col_x3
17023,284.0023840055912,280.0,T+00:04:40,parsed,s,280.0,280.0,raw,"004,017 STAGE1 MPH VELOCITY",parsed,MPH,4017.0,1795.75968,raw,"000,084 STAGE1 ALTITUDE MI",parsed,MI,84.0,135184.896,raw,"STAGE2 005,057 MPH VELOCITY",parsed,MPH,5057.0,2260.68128,raw,"STAGE2 000,094 ALTITUDE MI",parsed,MI,94.0,151278.336,raw
17143,286.00439810890265,281.0,T+00:04:41,parsed,s,281.0,281.0,raw,"004,012 STAGE1 MPH VELOCITY",parsed,MPH,4012.0,1793.52448,raw,"000,084 STAGE1 ALTITUDE MI",parsed,MI,84.0,135184.896,raw,"STAGE2 005,073 MPH VELOCITY",parsed,MPH,5073.0,2267.83392,raw,"000,094 STAGE2 ALTITUDE MI",parsed,MI,94.0,151278.336,raw
17263,288.00641221221406,283.0,T+00:04:43,parsed,s,283.0,283.0,raw,"004,007 STAGE1 MPH VELOCITY",parsed,MPH,4007.0,1791.28928,raw,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"STAGE2 005,092 MPH VELOCITY",parsed,MPH,5092.0,2276.32768,raw,"000,095 STAGE2 MI ALTITUDE",parsed,MI,95.0,152887.68,rescue:col_x3
17382,289.9917428646646,286.0,T+00:04:46,parsed,s,286.0,286.0,raw,"004,002 STAGE1 MPH VELOCITY",parsed,MPH,4002.0,1789.05408,raw,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"STAGE2 005,112 MPH VELOCITY",parsed,MPH,5112.0,2285.26848,raw,"000,096 STAGE2 MI ALTITUDE",parsed,MI,96.0,154497.024,rescue:col_x3
17502,291.9937569679761,287.0,T+00:04:47,parsed,s,287.0,287.0,raw,"003,998 STAGE1 MPH VELOCMY",parsed,MPH,3998.0,1787.26592,rescue:adapt_b21,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"005,129 STAGE2 MPH VELOCITY",parsed,MPH,5129.0,2292.86816,raw,"STAGE2 000,096 ALTITUDE MI",parsed,MI,96.0,154497.024,raw
17622,293.99577107128755,289.0,T+00:04:49,parsed,s,289.0,289.0,raw,"003,994 STAGE1 MPH VELOCITY",parsed,MPH,3994.0,1785.47776,raw,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"005,148 STAGE2 MPH VELOCITY",parsed,MPH,5148.0,2301.36192,raw,"000,097 STAGE2 MI ALTITUDE",parsed,MI,97.0,156106.36800000002,rescue:col_x3
17742,295.99778517459896,291.0,T+00:04:51,parsed,s,291.0,291.0,raw,"003,991 STAGE1 MPH VELOCMY",parsed,MPH,3991.0,1784.13664,rescue:adapt_b21,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"005,168 STAGE2 MPH VELOCITY",parsed,MPH,5168.0,2310.30272,raw,"000,098 STAGE2 MI ALTITUDE",parsed,MI,98.0,157715.712,rescue:col_x3
17862,297.9997992779104,293.0,T+00:04:53,parsed,s,293.0,293.0,raw,"003,988 STAGE1 MPH VELOCITY",parsed,MPH,3988.0,1782.79552,raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"005,187 STAGE2 MPH VELOCITY",parsed,MPH,5187.0,2318.79648,raw,"000,099 STAGE2 MI ALTITUDE",parsed,MI,99.0,159325.056,rescue:col_x3
17982,300.0018133812219,295.0,T+00:04:55,parsed,s,295.0,295.0,raw,"003,986 1 CITY MPH",parsed,MPH,3986.0,1781.90144,focus_raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,207 MPH VELOCITY",parsed,MPH,5207.0,2327.73728,raw,"000,099 STAGE2 MI ALTITUDE",parsed,MI,99.0,159325.056,rescue:col_x3
18102,302.00382748453336,297.0,T+00:04:57,parsed,s,297.0,297.0,raw,"STAGE1 003,984 MPH VELOCITY",parsed,MPH,3984.0,1781.00736,raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,227 MPH VELOCITY",parsed,MPH,5227.0,2336.67808,raw,"000,100 STAGE2 ALTITUDE MI",parsed,MI,100.0,160934.4,raw
18222,304.0058415878448,300.0,T+00:05:00,parsed,s,300.0,300.0,raw,"003,982 STAGE1 MPH VELOCITY",parsed,MPH,3982.0,1780.11328,raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,250 MPH VELOCITY",parsed,MPH,5250.0,2346.96,raw,"000,101 STAGE2 ALTITUDE MI",parsed,MI,101.0,162543.744,raw
18342,306.0078556911563,302.0,T+00:05:02,parsed,s,302.0,302.0,raw,"003,981 STAGE1 MPH VELOCMY",parsed,MPH,3981.0,1779.66624,rescue:adapt_b21,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,270 MPH VELOCITY",parsed,MPH,5270.0,2355.9008,raw,"000,101 STAGE2 ALTITUDE MI",parsed,MI,101.0,162543.744,raw
18461,307.9931863436068,303.0,T+00:05:03,parsed,s,303.0,303.0,raw,"003,980 STAGE1 MPH VELOCITY",parsed,MPH,3980.0,1779.2192,raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"005,289 STAGE2 MPH VELOCITY",parsed,MPH,5289.0,2364.39456,rescue:col_x3,"000,102 STAGE2 ALTITUDE MI",parsed,MI,102.0,164153.08800000002,raw
18581,309.99520044691826,305.0,T+00:05:05,parsed,s,305.0,305.0,raw,"003,980 STAGE1 MPH VELOCITY",parsed,MPH,3980.0,1779.2192,rescue:col_x3,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,310 MPH VELOCITY",parsed,MPH,5310.0,2373.7824,raw,"000,103 STAGE2 ALTITUDE MI",parsed,MI,103.0,165762.432,raw
18701,311.9972145502297,307.0,T+00:05:07,parsed,s,307.0,307.0,raw,"003,979 STAGE MPH VELOCMY",parsed,MPH,3979.0,1778.77216,rescue:adapt_b15,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,332 VELOCITY MPH",parsed,MPH,5332.0,2383.61728,raw,"000,103 STAGE2 ALTITUDE MI",parsed,MI,103.0,165762.432,raw
18821,313.9992286535412,309.0,T+00:05:09,parsed,s,309.0,309.0,raw,"003,980 STAGE1 MPH VELOCITY",parsed,MPH,3980.0,1779.2192,raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,353 MPH VELOCITY",parsed,MPH,5353.0,2393.00512,raw,"000,104 STAGE2 ALTITUDE MI",parsed,MI,104.0,167371.776,raw
18941,316.0012427568526,311.0,T+00:05:11,parsed,s,311.0,311.0,raw,"003,981 STAGE1 MPH VELOCITY",parsed,MPH,3981.0,1779.66624,rescue:col_x3,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"STAGE2 005,375 MPH VELOCITY",parsed,MPH,5375.0,2402.84,raw,"000,105 STAGE2 ALTITUDE MI",parsed,MI,105.0,168981.12,raw
19061,318.0032568601641,314.0,T+00:05:14,parsed,s,314.0,314.0,raw,"003,982 STAGE1 MPH VELOCITY",parsed,MPH,3982.0,1780.11328,raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"005,400 STAGE2 MPH VELOCITY",parsed,MPH,5400.0,2414.016,raw,"000,105 STAGE2 ALTITUDE MI",parsed,MI,105.0,168981.12,raw
19181,320.00527096347554,315.0,T+00:05:15,parsed,s,315.0,315.0,raw,"003,983 MPH CITY",parsed,MPH,3983.0,1780.56032,focus_clahe,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"005,420 STAGE2 MPH VELOCITY",parsed,MPH,5420.0,2422.9568,raw,"000,106 STAGE2 ALTITUDE MI",parsed,MI,106.0,170590.464,raw
19301,322.007285066787,318.0,T+00:05:18,parsed,s,318.0,318.0,raw,"003,986 STAGE1 MPH VELOCITY",parsed,MPH,3986.0,1781.90144,clahe,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"005,445 STAGE2 MPH VELOCITY",parsed,MPH,5445.0,2434.1328,raw,"000,107 STAGE2 ALTITUDE MI",parsed,MI,107.0,172199.80800000002,raw
19420,323.9926157192375,319.0,T+00:05:19,parsed,s,319.0,319.0,raw,"003,988 STAGE1 MPH VELOCITY",parsed,MPH,3988.0,1782.79552,raw,"000,086 STAGE1 ALTITUDE MI",parsed,MI,86.0,138403.584,raw,"005,466 STAGE2 MPH VELOCITY",parsed,MPH,5466.0,2443.52064,raw,"000,107 STAGE2 ALTITUDE MI",parsed,MI,107.0,172199.80800000002,raw
19540,325.994629822549,321.0,T+00:05:21,parsed,s,321.0,321.0,raw,STAGE1 MPH VELOCITY,missing,,,,raw,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"005,488 STAGE2 MPH VELOCITY",parsed,MPH,5488.0,2453.35552,raw,"000,108 STAGE2 ALTITUDE MI",parsed,MI,108.0,173809.152,raw
19660,327.99664392586044,324.0,T+00:05:24,parsed,s,324.0,324.0,raw,"003,994 STAGE1 MPH VELOCITY",parsed,MPH,3994.0,1785.47776,raw,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"STAGE2 005,514 MPH VELOCITY",parsed,MPH,5514.0,2464.97856,raw,"000,108 STAGE2 ALTITUDE MI",parsed,MI,108.0,173809.152,raw
19780,329.9986580291719,326.0,T+00:05:26,parsed,s,326.0,326.0,raw,"003,998 STAGE MPH YELOCITY",parsed,MPH,3998.0,1787.26592,rescue:adapt_b15,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"STAGE2 005,538 MPH VELOCITY",parsed,MPH,5538.0,2475.70752,raw,"000,109 SIAGE 2 MI ALMTMDE",parsed,MI,109.0,175418.496,rescue:adapt_b21
19900,332.0006721324834,327.0,T+00:05:27,parsed,s,327.0,327.0,raw,"STAGE1 004,001 MPH VELOCITY",parsed,MPH,4001.0,1788.60704,raw,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"005,559 STAGE2 MPH VELOCITY",parsed,MPH,5559.0,2485.09536,raw,"000,109 STAGE2 MI ALTITUDE",parsed,MI,109.0,175418.496,rescue:clahe_x3
20020,334.00268623579484,329.0,T+00:05:29,parsed,s,329.0,329.0,raw,"STAGE1 004,006 MPH VELOCITY",parsed,MPH,4006.0,1790.84224,raw,"000,085 STAGE1 ALTITUDE MI",parsed,MI,85.0,136794.24,raw,"STAGE2 005,583 MPH VELOCITY",parsed,MPH,5583.0,2495.82432,raw,"000,110 STAGE2 ALTITUDE MI",parsed,MI,110.0,177027.84,raw
20140,336.00470033910625,332.0,T+00:05:32,parsed,s,332.0,332.0,raw,"STAGE1 004,011 MPH VELOCITY",parsed,MPH,4011.0,1793.07744,raw,"000,084 STAGE1 ALTITUDE MI",parsed,MI,84.0,135184.896,raw,"STAGE2 005,610 MPH VELOCITY",parsed,MPH,5610.0,2507.8944,raw,"000,111 STAGE2 MI ALTITUDE",parsed,MI,111.0,178637.184,rescue:col_x3
20260,338.0067144424177,333.0,T+00:05:33,parsed,s,333.0,333.0,raw,"004,016 STAGE1 MPH VELOCITY",parsed,MPH,4016.0,1795.31264,raw,"000,084 STAGE1 ALTITUDE MI",parsed,MI,84.0,135184.896,raw,"STAGE2 005,632 VELOCITY MPH",parsed,MPH,5632.0,2517.72928,raw,"000,111 STAGE2 MI ALTITUDE",parsed,MI,111.0,178637.184,rescue:col_x3
20379,339.9920450948683,336.0,T+00:05:36,parsed,s,336.0,336.0,raw,"STAGE1 004,022 MPH VELOCITY",parsed,MPH,4022.0,1797.99488,raw,"000,084 STAGE1 ALTITUDE MI",parsed,MI,84.0,135184.896,raw,"005,659 STAGE2 MPH VELOCITY",parsed,MPH,5659.0,2529.79936,rescue:col_x3,"000,112 STAGE2 ALTITUDE MI",parsed,MI,112.0,180246.528,raw
20499,341.99405919817974,337.0,T+00:05:37,parsed,s,337.0,337.0,raw,"STAGE1 004,027 MPH VELOCITY",parsed,MPH,4027.0,1800.23008,raw,"000,083 STAGE1 ALTITUDE MI",parsed,MI,83.0,133575.552,raw,"STAGE2 005,682 VELOCITY MPH",parsed,MPH,5682.0,2540.08128,raw,"000,112 STAGE2 ALTITUDE MI",parsed,MI,112.0,180246.528,raw
20619,343.99607330149115,339.0,T+00:05:39,parsed,s,339.0,339.0,raw,"STAGE1 004,034 MPH VELOCITY",parsed,MPH,4034.0,1803.35936,raw,"000,083 STAGE1 ALTITUDE MI",parsed,MI,83.0,133575.552,raw,"STAGE2 005,707 MPH VELOCITY",parsed,MPH,5707.0,2551.25728,raw,"000,113 STAGE2 ALTITUDE MI",parsed,MI,113.0,181855.872,raw
20739,345.9980874048026,341.0,T+00:05:41,parsed,s,341.0,341.0,raw,"004,040 STAGE1 MPH VELOCITY",parsed,MPH,4040.0,1806.0416,raw,"000,083 STAGE1 ALTITUDE MI",parsed,MI,83.0,133575.552,raw,"STAGE2 005,733 MPH VELOCITY",parsed,MPH,5733.0,2562.88032,raw,"000,113 STAGE2 ALTITUDE MI",parsed,MI,113.0,181855.872,raw
20859,348.0001015081141,343.0,T+00:05:43,parsed,s,343.0,343.0,raw,"STAGE1 004,048 MPH VELOCITY",parsed,MPH,4048.0,1809.61792,raw,"000,082 STAGE1 ALTITUDE MI",parsed,MI,82.0,131966.208,raw,"STAGE2 005,759 MPH VELOCITY",parsed,MPH,5759.0,2574.50336,raw,"000,114 STAGE2 ALTITUDE MI",parsed,MI,114.0,183465.216,raw
20979,350.00211561142555,346.0,T+00:05:46,parsed,s,346.0,346.0,raw,"STAGE1 004,056 MPH VELOCITY",parsed,MPH,4056.0,1813.19424,raw,"000,082 STAGE1 ALTITUDE MI",parsed,MI,82.0,131966.208,raw,"STAGE2 005,787 MPH VELOCITY",parsed,MPH,5787.0,2587.02048,raw,"000,114 STAGE2 ALTITUDE MI",parsed,MI,114.0,183465.216,raw
21099,352.004129714737,348.0,T+00:05:48,parsed,s,348.0,348.0,raw,"STAGE1 004,064 MPH VELOCITY",parsed,MPH,4064.0,1816.77056,raw,"000,082 STAGE1 ALTITUDE MI",parsed,MI,82.0,131966.208,raw,"STAGE2 005,813 MPH VELOCITY",parsed,MPH,5813.0,2598.64352,raw,"000,115 STAGE2 ALTITUDE MI",parsed,MI,115.0,185074.56,raw
21219,354.0061438180485,350.0,T+00:05:50,parsed,s,350.0,350.0,raw,"STAGE1 004,072 MPH VELOCITY",parsed,MPH,4072.0,1820.34688,raw,"000,081 STAGE1 ALTITUDE MI",parsed,MI,81.0,130356.864,raw,"STAGE2 005,840 MPH VELOCITY",parsed,MPH,5840.0,2610.7136,raw,"000,115 STAGE2 ALTITUDE MI",parsed,MI,115.0,185074.56,raw
21339,356.0081579213599,351.0,T+00:05:51,parsed,s,351.0,351.0,raw,"004,080 STAGE1 MPH VELOCITY",parsed,MPH,4080.0,1823.9232,raw,"000,081 STAGE1 ALTITUDE MI",parsed,MI,81.0,130356.864,raw,"STAGE2 005,865 MPH VELOCITY",parsed,MPH,5865.0,2621.8896,raw,"000,116 STAGE2 ALTITUDE MI",parsed,MI,116.0,186683.904,raw
21458,357.99348857381045,354.0,T+00:05:54,parsed,s,354.0,354.0,raw,"STAGE1 004,090 MPH VELOCITY",parsed,MPH,4090.0,1828.3936,raw,"000,080 STAGE1 ALTITUDE MI",parsed,MI,80.0,128747.52,raw,"005,893 STAGE 2 MPH YELDCITY",parsed,MPH,5893.0,2634.40672,rescue:adapt_b21,"000,116 STAGE2 ALTITUDE MI",parsed,MI,116.0,186683.904,raw
21578,359.9955026771219,356.0,T+00:05:56,parsed,s,356.0,356.0,raw,"004,100 STAGE1 MPH VELOCITY",parsed,MPH,4100.0,1832.864,raw,"000,080 STAGE1 ALTITUDE MI",parsed,MI,80.0,128747.52,raw,"STAGE2 005,921 MPH VELOCITY",parsed,MPH,5921.0,2646.92384,raw,"000,117 STAGE2 ALTITUDE MI",parsed,MI,117.0,188293.248,raw
21698,361.9975167804334,357.0,T+00:05:57,parsed,s,357.0,357.0,raw,"004,109 STAGE1 MPH VELOCITY",parsed,MPH,4109.0,1836.88736,raw,"000,079 STAGE1 MI ALTITUDE",parsed,MI,79.0,127138.176,rescue:col_x3,"STAGE2 005,946 MPH VELOCITY",parsed,MPH,5946.0,2658.09984,raw,"000,117 STAGE2 ALTITUDE MI",parsed,MI,117.0,188293.248,raw
21818,363.9995308837448,360.0,T+00:06:00,parsed,s,360.0,360.0,raw,"004,120 STAGE1 MPH VELOCITY",parsed,MPH,4120.0,1841.8048,raw,"000,078 STAGE1 ALTITUDE MI",parsed,MI,78.0,125528.832,raw,"STAGE2 005,976 MPH VELOCITY",parsed,MPH,5976.0,2671.51104,raw,"000,117 STAGE2 ALTITUDE MI",parsed,MI,117.0,188293.248,raw
21938,366.00154498705626,362.0,T+00:06:02,parsed,s,362.0,362.0,raw,"004,130 STAGE1 MPH VELOCITY",parsed,MPH,4130.0,1846.2752,raw,"000,078 STAGE1 ALTITUDE MI",parsed,MI,78.0,125528.832,raw,"STAGE2 006,004 MPH VELOCITY",parsed,MPH,6004.0,2684.02816,raw,"000,118 STAGE2 ALTITUDE MI",parsed,MI,118.0,189902.592,raw
22058,368.0035590903678,363.0,T+00:06:03,parsed,s,363.0,363.0,raw,"004,141 STAGE1 MPH VELOCITY",parsed,MPH,4141.0,1851.19264,raw,"000,077 STAGE1 ALTITUDE MI",parsed,MI,77.0,123919.488,raw,"STAGE2 006,030 MPH VELOCITY",parsed,MPH,6030.0,2695.6512,raw,"000,118 STAGE2 ALTITUDE MI",parsed,MI,118.0,189902.592,raw
22178,370.0055731936792,366.0,T+00:06:06,parsed,s,366.0,366.0,raw,"004,153 STAGE1 MPH VELOCITY",parsed,MPH,4153.0,1856.55712,raw,"000,077 STAGE1 ALTITUDE MI",parsed,MI,77.0,123919.488,raw,"006,061 STAGE2 MPH VELOCITY",parsed,MPH,6061.0,2709.50944,raw,"000,119 SIAGE2 M1 ALTTUDE",parsed,MI,119.0,191511.93600000002,rescue:adapt_b15
22298,372.00758729699066,368.0,T+00:06:08,parsed,s,368.0,368.0,raw,"004,164 STAGE1 MPH VELOCITY",parsed,MPH,4164.0,1861.47456,raw,"000,076 STAGE1 ALTITUDE MI",parsed,MI,76.0,122310.144,raw,"006,089 STAGE2 MPH VELOCITY",parsed,MPH,6089.0,2722.02656,rescue:col_x3,"000,119 STAGE2 MI ALTITUDE",parsed,MI,119.0,191511.93600000002,rescue:col_x4
22417,373.9929179494411,370.0,T+00:06:10,parsed,s,370.0,370.0,raw,"004,177 STAGE1 MPH VELOCITY",parsed,MPH,4177.0,1867.28608,raw,"000,075 STAGE1 ALTITUDE MI",parsed,MI,75.0,120700.8,raw,"006,118 STAGE2 MPH VELOCITY",parsed,MPH,6118.0,2734.99072,raw,"000,119 STAGE2 MI ALTITUDE",parsed,MI,119.0,191511.93600000002,rescue:col_x4
22537,375.99493205275263,371.0,T+00:06:11,parsed,s,371.0,371.0,raw,"004,188 STAGE1 MPH VELOCITY",parsed,MPH,4188.0,1872.20352,raw,"000,075 STAGE1 ALTITUDE MI",parsed,MI,75.0,120700.8,raw,"006,144 STAGE2 MPH VELOCITY",parsed,MPH,6144.0,2746.61376,raw,"000,120 STAGE2 ALTITUDE MI",parsed,MI,120.0,193121.28,raw
22657,377.9969461560641,374.0,T+00:06:14,parsed,s,374.0,374.0,raw,"STAGE1 004,203 MPH VELOCITY",parsed,MPH,4203.0,1878.90912,raw,"000,074 STAGE1 ALTITUDE MI",parsed,MI,74.0,119091.456,raw,"006,177 STAGE2 MPH VELOCITY",parsed,MPH,6177.0,2761.36608,raw,"000,120 STAGE2 ALTITUDE MI",parsed,MI,120.0,193121.28,raw
22777,379.9989602593755,375.0,T+00:06:15,parsed,s,375.0,375.0,raw,"STAGE1 004,214 MPH VELOCITY",parsed,MPH,4214.0,1883.82656,raw,"000,073 STAGE1 ALTITUDE MI",parsed,MI,73.0,117482.112,raw,"STAGE2 006,203 MPH VELOCITY",parsed,MPH,6203.0,2772.9891199999997,raw,"000,121 STAGE2 ALTITUDE MI",parsed,MI,121.0,194730.624,raw
22897,382.00097436268703,377.0,T+00:06:17,parsed,s,377.0,377.0,raw,"STAGE1 004,228 MPH VELOCITY",parsed,MPH,4228.0,1890.08512,raw,"000,073 STAGE1 ALTITUDE MI",parsed,MI,73.0,117482.112,raw,"STAGE2 006,233 MPH VELOCITY",parsed,MPH,6233.0,2786.4003199999997,raw,"000,121 STAGE2 MI ALTITUDE",parsed,MI,121.0,194730.624,raw
23017,384.0029884659984,380.0,T+00:06:20,parsed,s,380.0,380.0,raw,"STAGE1 004,243 MPH VELOCITY",parsed,MPH,4243.0,1896.79072,raw,"000,072 STAGE1 ALTITUDE MI",parsed,MI,72.0,115872.768,raw,"STAGE2 006,266 MPH VELOCITY",parsed,MPH,6266.0,2801.15264,raw,"000,121 STAGE2 MI ALTITUDE",parsed,MI,121.0,194730.624,raw
23137,386.0050025693099,382.0,T+00:06:22,parsed,s,382.0,382.0,raw,"STAGE1 004,257 MPH VELOCITY",parsed,MPH,4257.0,1903.04928,raw,"000,071 STAGE1 ALTITUDE MI",parsed,MI,71.0,114263.424,raw,"STAGE2 006,297 MPH VELOCITY",parsed,MPH,6297.0,2815.01088,raw,"000,122 STAGE2 MI ALTITUDE",parsed,MI,122.0,196339.968,raw
23257,388.0070166726214,383.0,T+00:06:23,parsed,s,383.0,383.0,raw,"004,270 STAGE1 MPH VELOCITY",parsed,MPH,4270.0,1908.8608,raw,"000,070 STAGE1 ALTITUDE MI",parsed,MI,70.0,112654.08,raw,"STAGE2 006,324 MPH VELOCITY",parsed,MPH,6324.0,2827.08096,raw,"000,122 STAGE2 ALTITUDE MI",parsed,MI,122.0,196339.968,raw
